fold,treatment,system_id,parent_family,structure,hnf_group,pure_median_distance,augmented_median_distance,absolute_distance_reduction,relative_distance_reduction
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_16_H1C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_16_H1C3,1,4.635574208776912,1.1180780381992206,3.517496170577692,0.7588048453453141
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_17_H1C4,1,4.888774620120708,2.8008840871832756,2.0878905329374327,0.42707850027373134
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_17_H1C4__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_17_H1C4,1,4.888774620120708,2.177075642375777,2.7116989777449314,0.5546786645848643
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_18_H1C5,1,4.898780688729807,2.909361356700729,1.9894193320290778,0.40610500008827904
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_18_H1C5__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_18_H1C5,1,4.898780688729807,2.4628688922164335,2.4359117965133734,0.49724859129078
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_19_H1C6,1,4.644509765763365,1.7311362200854732,2.9133735456778918,0.6272725632215468
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_19_H1C6__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_19_H1C6,1,4.644509765763365,1.1689107787422763,3.4755989870210886,0.7483241853943748
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1,4.696960908069379,2.1062420236920216,2.590718884377357,0.551573439737704
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_20_H1C7__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_20_H1C7,1,4.696960908069379,1.2858394856698738,3.4111214223995048,0.726240113376119
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1,4.632958616969924,2.096775682971808,2.5361829339981163,0.5474218838710124
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_21_H1C8__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_21_H1C8,1,4.632958616969924,1.3125979757700361,3.3203606411998883,0.7166825598307396
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1,4.672065832014681,2.0831822349466274,2.5888835970680537,0.554119674283716
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_22_H1C10__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_22_H1C10,1,4.672065832014681,1.2900922303110396,3.3819736017036415,0.7238711360891231
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1,4.63962121576174,1.853843249890791,2.785777965870949,0.6004321983025452
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_23_H1C12__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_23_H1C12,1,4.63962121576174,1.23647037369805,3.40315084206369,0.7334975602108406
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1,4.7379404198303225,2.34307922577554,2.3948611940547826,0.5054646073705901
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_24_H1C14__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_24_H1C14,1,4.7379404198303225,1.4315958836390463,3.3063445361912764,0.6978442621086579
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2,4.925002121311918,1.581541363287856,3.3434607580240616,0.6788749884098392
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_25_H2C0__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_25_H2C0,2,4.925002121311918,1.1128657734783856,3.8121363478335324,0.7740375037276245
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_26_H2C1,2,4.913785815971577,1.691849010222391,3.221936805749186,0.6556933750096979
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_26_H2C1__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_26_H2C1,2,4.913785815971577,1.1917929618132603,3.7219928541583167,0.7574593182430738
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2,4.957881753754508,1.8085809014165755,3.149300852337933,0.6352109648345341
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_27_H2C2__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_27_H2C2,2,4.957881753754508,1.308714533122933,3.649167220631575,0.7360335324391574
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2,4.941155028037018,1.701716863808337,3.239438164228681,0.6556034258887883
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_28_H2C3__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_28_H2C3,2,4.941155028037018,1.2529831090321681,3.68817191900485,0.7464189846457938
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2,4.910908685293982,1.8493996274191955,3.061509057874786,0.6234098929680087
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_29_H2C4__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_29_H2C4,2,4.910908685293982,1.333404492484166,3.5775041928098155,0.7284811064646493
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2,4.9343153342501775,1.8316162615947063,3.1026990726554713,0.6288003223302225
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_30_H2C5__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_30_H2C5,2,4.9343153342501775,1.3538464784871378,3.5804688557630397,0.7256262750193955
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2,4.535763386264398,1.9141184106174367,2.621644975646961,0.5779942101005664
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_31_H2C6__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_31_H2C6,2,4.535763386264398,1.1846885314524371,3.3510748548119604,0.7388116551581998
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2,4.942876887820386,1.7892552736416283,3.153621614178758,0.6380133848669213
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_32_H2C7__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_32_H2C7,2,4.942876887820386,1.3024747311255072,3.640402156694879,0.7364946041171082
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2,4.91547251399432,1.6865543180308464,3.228918195963474,0.6568886687435976
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_33_H2C8__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_33_H2C8,2,4.91547251399432,1.2057738332388537,3.7096986807554666,0.7546982859112683
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2,4.9194347031009995,1.5364573226239902,3.3829773804770094,0.687676040977742
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_34_H2C10__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_34_H2C10,2,4.9194347031009995,1.1173276376354773,3.8021070654655222,0.7728747904853454
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2,4.535583016280416,1.8609048553609093,2.6746781609195067,0.5897098898463073
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_35_H2C12__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_35_H2C12,2,4.535583016280416,1.2706548994764784,3.2649281168039375,0.7198475047385354
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2,4.934715325023624,1.7944086533840053,3.1403066716396184,0.6363703810258974
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_36_H2C14__Hf18_Mo18_Ta18_Ti18_Zr18_n90,fcc,POCC_36_H2C14,2,4.934715325023624,1.3059570482126577,3.628758276810966,0.7353531131592873
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3,4.838954164451376,1.5615438148586884,3.277410349592688,0.6772972502342909
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_37_H3C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_37_H3C0,3,4.838954164451376,1.429274341368354,3.4096798230830223,0.7046315602928633
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3,4.744000386652012,2.537710235392911,2.2062901512591013,0.4650695555309911
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_38_H3C1__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_38_H3C1,3,4.744000386652012,1.894425459390271,2.8495749272617417,0.6006692021525687
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3,4.751826777137643,2.3866388473266804,2.365187929810962,0.4977428767375397
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_39_H3C2__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_39_H3C2,3,4.751826777137643,2.022911974864259,2.7289148022733833,0.5742875172560897
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3,4.792222834513693,2.9145381323519723,1.8776847021617202,0.39181915511912224
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_40_H3C3__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_40_H3C3,3,4.792222834513693,2.2371958200547035,2.555027014458989,0.5331611451908349
bcc_to_fcc,pure_pocc_seed,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4,5.491299392047603,1.5875789097831183,3.9037204822644846,0.7108919407886919
bcc_to_fcc,pure_pocc_aimd,POCC__fcc__POCC_49_H4C0__Hf27_Mo27_Ta27_Ti27_Zr27_n135,fcc,POCC_49_H4C0,4,5.491299392047603,0.9636867850613509,4.527612606986252,0.8245066028530617
